archive_id,page_id,page_name,partisan_lean,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,spend,impressions
963771061477203,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-03-31,,"Trump’s recent indictment is a turning point in bringing him to justice. 🚨But we must make sure legal consequences for Trump’s criminality don’t stop here.🚨

On top of his indictment on charges stemming from his illegal hush money payments to Stormy Daniels, Trump and his team also face indictment in Georgia for their attempts to overturn the state's 2020 election results. And the Justice Dept. is investigating Trump for his role in inciting the deadly Jan. 6 insurrection, as well as for hiding his possession of highly classified documents.

But Republicans in Congress and Trump's propaganda machine at Fox News, OAN, and Newsmax are trying to stop the prosecution. They’re spreading false claims that any charges against Trump are illegitimate. The MAGA Republicans in Congress are also threatening to cause a federal default if they can't defund any further investigations into Trump's crimes.

We cannot allow these Republican lies to take hold, potentially slowing down investigations or giving prosecutors pause about holding Trump accountable for his crimes. Together, we must show a massive wave of grassroots support for fully bringing him to justice.

That’s why MoveOn has just printed a big batch of these ""Convict Trump"" stickers, and we're giving them away for free, while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, and share this message with your family and friends. Then, consider contributing to MoveOn’s work fighting Trump’s efforts to return to the White House in 2024.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
1355361185307749,108247581851552,Democracy Defense Fund,,DEMOCRACY DEFENSE FUND,2023-03-31,2023-03-31,,"We all have that one uncle… 🤦‍♀️

Usually that uncle *hasn’t* attempted to overthrow the United States government and been indicted for hush money cover-ups. But we can’t all be so lucky.

Mary Trump created Democracy Defense Fund to take on her uncle’s radical far-right extremist buddies up and down the ballot. 

Could you chip in whatever you can today and help her defend Democracy?",49.5,2499
1289683201646890,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-03-31,,"Donald Trump’s recent indictment relating to hush money payments to Stormy Daniels is just one step.

Join together to show a massive wave of grassroots support for fully bringing him to justice for his criminality, pressing law enforcement agencies to follow through on their cases against Trump. Get your free “Convict Trump” sticker now, and display it prominently to spread the word.

In an echo of Trump's appeals just before the Jan. 6 insurrection, Trump has called for his supporters to ""protest"" and ""take back our nation,"" potentially provoking waves of far-right violence. And Trump’s allies—Republicans in Congress and right-wing media such as Fox News—are working to disrupt his prosecution.

To ramp up the public pressure for holding Trump accountable, MoveOn has printed a big batch of these ""Convict Trump"" stickers, and we're giving them away for free, while supplies last.

Order your free ""Convict Trump"" sticker now, place it somewhere visible, and share this message with your family and friends. Then, consider contributing to MoveOn’s work fighting Trump’s efforts to return to the White House in 2024.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,3499
1191154471398479,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-03-31,,"Donald Trump’s recent indictment relating to hush money payments to Stormy Daniels is just one step.

Join together to show a massive wave of grassroots support for fully bringing him to justice for his criminality, pressing law enforcement agencies to follow through on their cases against Trump. Get your free “Convict Trump” sticker now, and display it prominently to spread the word.

In an echo of Trump's appeals just before the Jan. 6 insurrection, Trump has called for his supporters to ""protest"" and ""take back our nation,"" potentially provoking waves of far-right violence. And Trump’s allies—Republicans in Congress and right-wing media such as Fox News—are working to disrupt his prosecution.

To ramp up the public pressure for holding Trump accountable, MoveOn has printed a big batch of these ""Convict Trump"" stickers, and we're giving them away for free, while supplies last.

Order your free ""Convict Trump"" sticker now, place it somewhere visible, and share this message with your family and friends. Then, consider contributing to MoveOn’s work fighting Trump’s efforts to return to the White House in 2024.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
519827980305284,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-03-31,,"Donald Trump’s recent indictment relating to hush money payments to Stormy Daniels is just one step.

Join together to show a massive wave of grassroots support for fully bringing him to justice for his criminality, pressing law enforcement agencies to follow through on their cases against Trump. Get your free “Convict Trump” sticker now, and display it prominently to spread the word.

In an echo of Trump's appeals just before the Jan. 6 insurrection, Trump has called for his supporters to ""protest"" and ""take back our nation,"" potentially provoking waves of far-right violence. And Trump’s allies—Republicans in Congress and right-wing media such as Fox News—are working to disrupt his prosecution.

To ramp up the public pressure for holding Trump accountable, MoveOn has printed a big batch of these ""Convict Trump"" stickers, and we're giving them away for free, while supplies last.

Order your free ""Convict Trump"" sticker now, place it somewhere visible, and share this message with your family and friends. Then, consider contributing to MoveOn’s work fighting Trump’s efforts to return to the White House in 2024.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
3348425405472465,85452072376,Newsmax,right,"NEWSMAX MEDIA, INC.",2023-03-31,2023-03-31,,Should Trump have been indicted? Should he continue running? Vote Now in Newsmax Poll: http://bit.ly/3G7n1Ma,649.5,94999
533240595671070,85452072376,Newsmax,right,"NEWSMAX MEDIA, INC.",2023-03-31,2023-03-31,,Should Trump have been indicted? Should he continue running? Vote Now in Newsmax Poll: http://bit.ly/3G7n1Ma,949.5,137499
1237191850337641,96935476345,Democratic Governors Association (DGA),left,"Democratic Action, democraticgovernors.org, not authorized by any candidate or candidate's committee.",2023-03-31,2023-03-31,,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐍𝐄𝐖 𝐘𝐎𝐑𝐊 𝐓𝐈𝐌𝐄𝐒: 𝐆𝐫𝐚𝐧𝐝 𝐉𝐮𝐫𝐲 𝐕𝐨𝐭𝐞𝐬 𝐭𝐨 𝐈𝐧𝐝𝐢𝐜𝐭 𝐃𝐨𝐧𝐚𝐥𝐝 𝐓𝐫𝐮𝐦𝐩 𝐢𝐧 𝐍𝐞𝐰 𝐘𝐨𝐫𝐤

This is the first time in our nation’s history a former president has been indicted on CRIMINAL charges. At this critical moment in history, we urgently need to hear where you stand. Our emergency poll deadline is 11:59 p.m. TONIGHT, and we still need 593 more responses, including yours! Tell us now: Should Donald Trump be held accountable?",49.5,1499
516310730674643,96935476345,Democratic Governors Association (DGA),left,Democratic Governors Association,2023-03-31,2023-03-31,,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐍𝐄𝐖 𝐘𝐎𝐑𝐊 𝐓𝐈𝐌𝐄𝐒: 𝐆𝐫𝐚𝐧𝐝 𝐉𝐮𝐫𝐲 𝐕𝐨𝐭𝐞𝐬 𝐭𝐨 𝐈𝐧𝐝𝐢𝐜𝐭 𝐃𝐨𝐧𝐚𝐥𝐝 𝐓𝐫𝐮𝐦𝐩 𝐢𝐧 𝐍𝐞𝐰 𝐘𝐨𝐫𝐤

This is the first time in our nation’s history a former president has been indicted on CRIMINAL charges. At this critical moment in history, we urgently need to hear where you stand. Our emergency poll deadline is 11:59 p.m. TONIGHT, and we still need 593 more responses, including yours! Tell us now: Should Donald Trump be held accountable?",49.5,1499
217601980883258,96935476345,Democratic Governors Association (DGA),left,"Democratic Action, democraticgovernors.org, not authorized by any candidate or candidate's committee.",2023-03-31,2023-03-31,,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐍𝐄𝐖 𝐘𝐎𝐑𝐊 𝐓𝐈𝐌𝐄𝐒: 𝐆𝐫𝐚𝐧𝐝 𝐉𝐮𝐫𝐲 𝐕𝐨𝐭𝐞𝐬 𝐭𝐨 𝐈𝐧𝐝𝐢𝐜𝐭 𝐃𝐨𝐧𝐚𝐥𝐝 𝐓𝐫𝐮𝐦𝐩 𝐢𝐧 𝐍𝐞𝐰 𝐘𝐨𝐫𝐤

This is the first time in our nation’s history a former president has been indicted on CRIMINAL charges. At this critical moment in history, we urgently need to hear where you stand. Our emergency poll deadline is 11:59 p.m. TONIGHT, and we still need 593 more responses, including yours! Tell us now: Should Donald Trump be held accountable?",49.5,499
769554608022972,96935476345,Democratic Governors Association (DGA),left,Democratic Governors Association,2023-03-31,2023-03-31,,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐍𝐄𝐖 𝐘𝐎𝐑𝐊 𝐓𝐈𝐌𝐄𝐒: 𝐆𝐫𝐚𝐧𝐝 𝐉𝐮𝐫𝐲 𝐕𝐨𝐭𝐞𝐬 𝐭𝐨 𝐈𝐧𝐝𝐢𝐜𝐭 𝐃𝐨𝐧𝐚𝐥𝐝 𝐓𝐫𝐮𝐦𝐩 𝐢𝐧 𝐍𝐞𝐰 𝐘𝐨𝐫𝐤

This is the first time in our nation’s history a former president has been indicted on CRIMINAL charges. At this critical moment in history, we urgently need to hear where you stand. Our emergency poll deadline is 11:59 p.m. TONIGHT, and we still need 593 more responses, including yours! Tell us now: Should Donald Trump be held accountable?",49.5,499
752964319720774,96935476345,Democratic Governors Association (DGA),left,"Democratic Action, democraticgovernors.org, not authorized by any candidate or candidate's committee.",2023-03-31,2023-03-31,,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐅𝐑𝐎𝐌 𝐍𝐄𝐖 𝐘𝐎𝐑𝐊 𝐓𝐈𝐌𝐄𝐒: 𝐆𝐫𝐚𝐧𝐝 𝐉𝐮𝐫𝐲 𝐕𝐨𝐭𝐞𝐬 𝐭𝐨 𝐈𝐧𝐝𝐢𝐜𝐭 𝐃𝐨𝐧𝐚𝐥𝐝 𝐓𝐫𝐮𝐦𝐩 𝐢𝐧 𝐍𝐞𝐰 𝐘𝐨𝐫𝐤

This is the first time in our nation’s history a former president has been indicted on CRIMINAL charges. At this critical moment in history, we urgently need to hear where you stand. Our emergency poll deadline is 11:59 p.m. TONIGHT, and we still need 593 more responses, including yours! Tell us now: Should Donald Trump be held accountable?",49.5,1499
1265211480750303,109526232935380,Synthisophy,,Synthisophy,2023-03-30,2023-03-31,,"What do you think?

Trump Indicted by Grand Jury in Stormy Daniels Hush Money Case

Former President Donald Trump faces more than 30 counts related to business fraud in an indictment from a Manhattan grand jury. The Manhattan district attorney's office has been investigating Trump in connection with his alleged role in a hush money payment scheme and cover-up involving adult film star Stormy Daniels during the 2016 presidential campaign. It marks the first time in US history that a current or former president will face criminal charges.

Trump is expected to appear in court Tuesday for his arraignment, multiple sources tell CNN.

Trump released a defiant statement, calling it ""Political Persecution and Election Interference at the highest level in history.""

Share your views at synthisophy.org!

Source: CNN",49.5,1499
